MovieID,MovieName,Duration,MovieLanguage,ReleaseYear,MovieKey,Movie_Rate
M2803,The Diving Bell and the Butterfly ,112,French,2007,2803,2.5
M2804,Little Children ,137,English,2006,2804,1.5
M2805,Gossip ,90,English,2000,2805,1.9
M2806,A Walk on the Moon ,107,English,1999,2806,4.9
M2807,Catch a Fire ,98,English,2006,2807,3.0
M2808,Soul Survivors ,84,English,2001,2808,1.2
M2809,Jefferson in Paris ,139,English,1995,2809,1.6
M2810,Easy Virtue ,97,English,2008,2810,2.0
M2811,Caravans ,127,English,1978,2811,3.1
M2812,Mr. Turner ,150,English,2014,2812,2.2
M2813,Wild Grass ,104,French,2009,2813,1.1
M2814,Amen. ,132,English,2002,2814,4.2
M2815,Reign of Assassins ,117,Mandarin,2010,2815,1.8
M2816,The Lucky Ones ,115,English,2008,2816,2.5
M2817,Margaret ,186,English,2011,2817,1.4
M2818,Stan Helsing ,90,English,2009,2818,4.8
M2819,Flipped ,90,English,2010,2819,1.7
M2820,Brokeback Mountain ,134,English,2005,2820,4.9
M2821,Teenage Mutant Ninja Turtles ,101,English,2014,2821,4.6
M2822,Clueless ,97,English,1995,2822,2.3
M2823,Far from Heaven ,107,English,2002,2823,1.5
M2824,Hot Tub Time Machine 2 ,99,English,2015,2824,2.7
M2825,Dekalog ,55,Polish,2006,2825,2.5
M2826,Quills ,124,English,2000,2826,2.0
M2827,Seven Psychopaths ,110,English,2012,2827,3.2
M2828,The Caveman's Valentine ,105,English,2001,2828,2.5
M2829,The Border ,41,Polish,2006,2829,4.6
M2830,Downfall ,178,German,2004,2830,1.5
M2831,The Sea Inside ,125,Spanish,2004,2831,2.4
M2832,Under the Skin ,108,English,2013,2832,4.8
M2833,"Good Morning, Vietnam ",121,English,1987,2833,2.9
M2834,The Last Godfather ,100,English,2010,2834,1.5
M2835,Justin Bieber: Never Say Never ,115,English,2011,2835,1.1
M2836,Black Swan ,108,English,2010,2836,4.5
M2837,RoboCop ,117,English,2014,2837,2.0
M2838,The Godfather: Part II ,220,English,1974,2838,5.0
M2839,Save the Last Dance ,112,English,2001,2839,3.5
M2840,A Nightmare on Elm Street 4: The Dream Master ,99,English,1988,2840,4.7
M2841,Miracles from Heaven ,109,English,2016,2841,1.4
M2842,"Dude, Where's My Car? ",83,English,2000,2842,2.3
M2843,Young Guns ,107,English,1988,2843,4.6
M2844,St. Vincent ,102,English,2014,2844,2.8
M2845,About Last Night ,100,English,2014,2845,1.1
M2846,10 Things I Hate About You ,97,English,1999,2846,1.2
M2847,The New Guy ,92,English,2002,2847,2.0
M2848,Loaded Weapon 1 ,84,English,1993,2848,1.6
M2849,The Shallows ,86,English,2016,2849,4.5
M2850,The Butterfly Effect ,120,English,2004,2850,3.0
M2851,Snow Day ,89,English,2000,2851,3.3
M2852,This Christmas ,117,English,2007,2852,2.3
M2853,Baby Geniuses ,97,English,1999,2853,3.6
M2854,The Big Hit ,91,English,1998,2854,1.3
M2855,Harriet the Spy ,100,English,1996,2855,3.5
M2856,Child's Play 2 ,72,English,1990,2856,4.9
M2857,No Good Deed ,84,English,2014,2857,1.5
M2858,The Mist ,126,English,2007,2858,2.5
M2859,Ex Machina ,108,English,2015,2859,4.0
M2860,Being John Malkovich ,112,English,1999,2860,2.6
M2861,Two Can Play That Game ,90,English,2001,2861,2.7
M2862,Earth to Echo ,91,English,2014,2862,2.8
M2863,Crazy/Beautiful ,135,English,2001,2863,4.1
M2864,Letters from Iwo Jima ,141,Japanese,2006,2864,3.6
M2865,The Astronaut Farmer ,104,English,2006,2865,2.5
M2866,Woo ,84,English,1998,2866,3.3
M2867,Room ,118,English,2015,2867,1.9
M2868,Dirty Work ,82,English,1998,2868,2.8
M2869,Serial Mom ,95,English,1994,2869,2.7
M2870,Dick ,94,English,1999,2870,3.9
M2871,Del 1 - Män som hatar kvinnor ,88,Swedish,2006,2871,4.2
M2872,Light It Up ,99,English,1999,2872,4.9
M2873,54 ,121,English,1998,2873,3.2
M2874,Bubble Boy ,84,English,2001,2874,4.3
M2875,Birthday Girl ,93,English,2001,2875,3.6
M2876,21 & Over ,93,English,2013,2876,4.0
M2877,"Paris, je t'aime ",120,French,2006,2877,1.7
M2878,Resurrecting the Champ ,112,English,2007,2878,1.7
M2879,Admission ,107,English,2013,2879,4.3
M2880,The Widow of Saint-Pierre ,112,French,2000,2880,2.6
M2881,Chloe ,96,English,2009,2881,4.6
M2882,Faithful ,91,English,1996,2882,2.4
M2883,Brothers ,105,English,2009,2883,4.5
M2884,Find Me Guilty ,125,English,2006,2884,3.4
M2885,The Perks of Being a Wallflower ,102,English,2012,2885,2.4
M2886,Excessive Force ,87,English,1993,2886,1.9
M2887,Infamous ,118,English,2006,2887,4.6
M2888,The Claim ,115,English,2000,2888,3.0
M2889,The Vatican Tapes ,91,English,2015,2889,4.5
M2890,Attack the Block ,88,English,2011,2890,4.5
M2891,In the Land of Blood and Honey ,127,Bosnian,2011,2891,3.2
M2892,The Call ,94,English,2013,2892,2.8
M2893,Operation Chromite ,115,English,2016,2893,4.5
M2894,The Crocodile Hunter: Collision Course ,90,English,2002,2894,2.1
M2895,I Love You Phillip Morris ,102,English,2009,2895,1.8
M2896,Quest for Fire ,100,English,1981,2896,4.5
M2897,Antwone Fisher ,117,English,2002,2897,2.4
M2898,The Emperor's Club ,109,English,2002,2898,2.0
M2899,True Romance ,121,English,1993,2899,4.8
M2900,Womb ,111,English,2010,2900,3.4
M2901,Glengarry Glen Ross ,100,English,1992,2901,1.4
M2902,The Killer Inside Me ,109,English,2010,2902,1.2
M2903,Cat People ,93,English,1982,2903,2.2
M2904,Sorority Row ,101,English,2009,2904,1.4
M2905,The Prisoner of Zenda ,101,English,1937,2905,1.5
M2906,Lars and the Real Girl ,106,English,2007,2906,1.4
M2907,The Boy in the Striped Pajamas ,94,English,2008,2907,2.1
M2908,Dancer in the Dark ,140,English,2000,2908,1.3
M2909,Oscar and Lucinda ,132,English,1997,2909,3.3
M2910,The Funeral ,99,English,1996,2910,2.3
M2911,Solitary Man ,90,English,2009,2911,5.0
M2912,Machete ,105,English,2010,2912,2.0
M2913,Casino Jack ,108,English,2010,2913,3.2
M2914,The Land Before Time ,69,English,1988,2914,4.5
M2915,Tae Guk Gi: The Brotherhood of War ,148,Korean,2004,2915,1.4
M2916,The Perfect Game ,118,English,2009,2916,3.9
M2917,The Exorcist ,132,English,1973,2917,4.3
M2918,Jaws ,130,English,1975,2918,2.9
M2919,American Pie ,95,English,1999,2919,1.9
M2920,Ernest & Celestine ,80,French,2012,2920,3.8
M2921,The Golden Child ,94,English,1986,2921,4.1
M2922,Think Like a Man ,122,English,2012,2922,1.6
M2923,Barbershop ,102,English,2002,2923,2.8
M2924,Star Trek II: The Wrath of Khan ,116,English,1982,2924,4.2
M2925,Ace Ventura: Pet Detective ,78,English,1994,2925,1.5
M2926,WarGames ,114,English,1983,2926,4.6
M2927,Witness ,112,English,1985,2927,2.3
M2928,Act of Valor ,110,English,2012,2928,4.2
M2929,Step Up ,104,English,2006,2929,2.5
M2930,Beavis and Butt-Head Do America ,81,English,1996,2930,3.4
M2931,Jackie Brown ,154,English,1997,2931,1.3
M2932,Harold & Kumar Escape from Guantanamo Bay ,102,English,2008,2932,4.7
M2933,Chronicle ,89,English,2012,2933,5.0
M2934,Yentl ,132,English,1983,2934,4.6
M2935,Time Bandits ,103,English,1981,2935,4.6
M2936,Crossroads ,93,English,2002,2936,3.1
M2937,Project X ,93,English,2012,2937,4.0
M2938,Patton ,172,English,1970,2938,3.1
M2939,One Hour Photo ,96,English,2002,2939,1.3
M2940,Quarantine ,89,English,2008,2940,3.1
M2941,The Eye ,92,English,2008,2941,4.1
M2942,Johnson Family Vacation ,97,English,2004,2942,2.2
M2943,How High ,93,English,2001,2943,3.7
M2944,The Muppet Christmas Carol ,89,English,1992,2944,3.5
M2945,Casino Royale ,144,English,2006,2945,2.8
M2946,Frida ,123,English,2002,2946,4.2
M2947,Katy Perry: Part of Me ,93,English,2012,2947,5.0
M2948,The Fault in Our Stars ,133,English,2014,2948,4.8
M2949,Rounders ,121,English,1998,2949,2.6
M2950,Top Five ,102,English,2014,2950,2.4
M2951,Prophecy ,102,English,1979,2951,2.2
M2952,Stir of Echoes ,99,English,1999,2952,1.5
M2953,Spartacus: War of the Damned ,55,English,2006,2953,2.0
M2954,Philomena ,98,English,2013,2954,2.5
M2955,The Upside of Anger ,118,English,2005,2955,1.5
M2956,The Boys from Brazil ,125,English,1978,2956,1.9
M2957,Aquamarine ,104,English,2006,2957,1.3
M2958,Paper Towns ,109,English,2015,2958,1.2
M2959,My Baby's Daddy ,86,English,2004,2959,2.8
M2960,Nebraska ,115,English,2013,2960,1.2
M2961,Tales from the Crypt: Demon Knight ,92,English,1995,2961,3.3
M2962,Max Keeble's Big Move ,91,English,2001,2962,4.5
M2963,Young Adult ,94,English,2011,2963,1.8
M2964,Crank ,93,English,2006,2964,3.5
M2965,How to Be a Player ,93,English,1997,2965,2.3
M2966,Living Out Loud ,100,English,1998,2966,1.8
M2967,Just Wright ,100,English,2010,2967,3.3
M2968,Rachel Getting Married ,113,English,2008,2968,1.6
M2969,The Postman Always Rings Twice ,122,English,1981,2969,1.4
M2970,Girl with a Pearl Earring ,100,English,2003,2970,2.5
M2971,Das Boot ,293,German,1981,2971,4.6
M2972,The Alamo ,137,English,2004,2972,3.8
M2973,Sorority Boys ,93,English,2002,2973,4.9
M2974,About Time ,123,English,2013,2974,1.8
M2975,House of Flying Daggers ,119,Mandarin,2004,2975,4.6
M2976,Arbitrage ,107,English,2012,2976,3.9
M2977,Project Almanac ,106,English,2015,2977,4.6
M2978,Cadillac Records ,109,English,2008,2978,4.3
M2979,Screwed ,81,English,2000,2979,3.9
M2980,Fortress ,95,English,1992,2980,1.5
M2981,For Your Consideration ,86,English,2006,2981,2.1
M2982,Celebrity ,113,English,1998,2982,2.0
M2983,Running with Scissors ,122,English,2006,2983,4.8
M2984,From Justin to Kelly ,90,English,2003,2984,2.7
M2985,Girl 6 ,108,English,1996,2985,2.9
M2986,In the Cut ,113,English,2003,2986,4.5
M2987,Two Lovers ,110,English,2008,2987,1.7
M2988,Last Orders ,109,English,2001,2988,3.8
M2989,The Host ,110,Korean,2006,2989,4.4
M2990,The Pursuit of D.B. Cooper ,100,English,1981,2990,2.0
M2991,Ravenous ,101,English,1999,2991,4.9
M2992,Charlie Bartlett ,97,English,2007,2992,3.0
M2993,The Great Beauty ,172,Italian,2013,2993,4.6
M2994,The Dangerous Lives of Altar Boys ,104,English,2002,2994,1.8
M2995,Stoker ,99,English,2013,2995,4.9
M2996,2046 ,129,Cantonese,2004,2996,4.2
M2997,Married Life ,91,English,2007,2997,3.2
M2998,Duma ,100,English,2005,2998,1.2
M2999,Ondine ,111,English,2009,2999,3.8
M3000,Brother ,114,English,2000,3000,3.2
M3001,Welcome to Collinwood ,86,English,2002,3001,3.7
M3002,Critical Care ,107,English,1997,3002,3.3
M3003,The Life Before Her Eyes ,90,English,2007,3003,1.1
M3004,Darling Companion ,103,English,2012,3004,2.7
M3005,Trade ,120,English,2007,3005,1.8
M3006,Fateless ,134,Hungarian,2005,3006,4.0
M3007,Breakfast of Champions ,110,English,1999,3007,4.1
M3008,"A Woman, a Gun and a Noodle Shop ",95,Mandarin,2009,3008,3.5
M3009,Cypher ,95,English,2002,3009,1.4
M3010,City of Life and Death ,132,Mandarin,2009,3010,1.4
M3011,Home ,94,English,2015,3011,4.2
M3012,Legend of Kung Fu Rabbit ,89,Mandarin,2011,3012,3.1
M3013,Space Battleship Yamato ,138,Japanese,2010,3013,4.6
M3014,5 Days of War ,113,English,2011,3014,2.6
M3015,Triangle ,99,English,2009,3015,4.5
M3016,10 Days in a Madhouse ,111,English,2015,3016,1.7
M3017,Heaven Is for Real ,99,English,2014,3017,4.1
M3018,Snatch ,104,English,2000,3018,4.3
M3019,Dancin' It's On ,89,English,2015,3019,1.6
M3020,Pet Sematary ,103,English,1989,3020,4.6
M3021,Madadayo ,134,Japanese,1993,3021,3.7
M3022,The Cry of the Owl ,100,English,2009,3022,4.0
M3023,A Tale of Three Cities ,130,Chinese,2015,3023,4.0
M3024,Gremlins ,106,English,1984,3024,2.5
M3025,Star Wars: Episode IV - A New Hope ,125,English,1977,3025,2.7
M3026,Dirty Grandpa ,109,English,2016,3026,1.1
M3027,Doctor Zhivago ,200,English,1965,3027,1.6
M3028,Trash ,114,Portuguese,2014,3028,4.6
M3029,High School Musical 3: Senior Year ,112,English,2008,3029,4.4
M3030,The Fighter ,116,English,2010,3030,4.0
M3031,Jackass Number Two ,92,English,2006,3031,2.1
M3032,My Cousin Vinny ,120,English,1992,3032,3.9
M3033,If I Stay ,107,English,2014,3033,1.2
M3034,Drive Hard ,92,English,2014,3034,2.6
M3035,Major League ,107,English,1989,3035,3.5
M3036,St. Trinian's ,100,English,2007,3036,2.9
M3037,Phone Booth ,81,English,2002,3037,4.4
M3038,A Walk to Remember ,101,English,2002,3038,3.8
M3039,Dead Man Walking ,122,English,1995,3039,2.6
M3040,Cruel Intentions ,97,English,1999,3040,1.4
M3041,Saw VI ,92,English,2009,3041,2.9
M3042,History of the World: Part I ,92,English,1981,3042,4.8
M3043,The Secret Life of Bees ,110,English,2008,3043,3.9
M3044,Corky Romano ,86,English,2001,3044,5.0
M3045,Raising Cain ,91,English,1992,3045,4.9
M3046,F.I.S.T. ,145,English,1978,3046,3.1
M3047,Invaders from Mars ,100,English,1986,3047,3.9
M3048,Brooklyn ,111,English,2015,3048,1.9
M3049,Barry Lyndon ,184,English,1975,3049,2.6
M3050,Out Cold ,89,English,2001,3050,1.1
M3051,The Ladies Man ,84,English,2000,3051,4.5
M3052,Quartet ,98,English,2012,3052,2.5
M3053,Tomcats ,95,English,2001,3053,1.2
M3054,Frailty ,100,English,2001,3054,4.8
M3055,Woman in Gold ,109,English,2015,3055,4.0
M3056,Kinsey ,118,English,2004,3056,2.9
M3057,Army of Darkness ,88,English,1992,3057,1.7
M3058,Slackers ,86,English,2002,3058,2.7
M3059,What's Eating Gilbert Grape ,118,English,1993,3059,3.2
M3060,The Visual Bible: The Gospel of John ,125,English,2003,3060,3.6
M3061,Vera Drake ,125,English,2004,3061,1.1
M3062,The Guru ,94,English,2002,3062,4.9
M3063,The Perez Family ,113,English,1995,3063,2.6
M3064,Inside Llewyn Davis ,104,English,2013,3064,1.8
M3065,O ,95,English,2001,3065,1.2
M3066,Return to the Blue Lagoon ,102,English,1991,3066,3.0
M3067,The Molly Maguires ,124,English,1970,3067,4.5
M3068,Romance & Cigarettes ,105,English,2005,3068,2.7
M3069,Copying Beethoven ,104,English,2006,3069,3.1
M3070,Poltergeist ,120,English,1982,3070,4.1
M3071,Brighton Rock ,111,English,2010,3071,3.4
M3072,Saw V ,95,English,2008,3072,1.1
M3073,Machine Gun McCain ,96,English,1969,3073,3.7
M3074,LOL ,97,English,2012,3074,3.5
M3075,Jindabyne ,118,English,2006,3075,1.2
M3076,Kabhi Alvida Naa Kehna ,193,Hindi,2006,3076,2.2
M3077,An Ideal Husband ,97,English,1999,3077,4.8
M3078,The Last Days on Mars ,98,English,2013,3078,2.1
M3079,Darkness ,103,English,2002,3079,2.8
M3080,2001: A Space Odyssey ,161,English,1968,3080,2.9
M3081,E.T. the Extra-Terrestrial ,120,English,1982,3081,2.9
M3082,In the Land of Women ,97,English,2007,3082,4.1
M3083,The Blue Butterfly ,97,English,2004,3083,3.7
M3084,There Goes My Baby ,99,English,1994,3084,4.4
M3085,Lovesick ,24,English,2006,3085,1.5
M3086,Housefull ,144,Hindi,2010,3086,4.4
M3087,September Dawn ,111,English,2007,3087,2.0
M3088,For Greater Glory: The True Story of Cristiada ,145,Spanish,2012,3088,2.2
M3089,La Famille Bélier ,106,French,2014,3089,3.3
M3090,Good Will Hunting ,126,English,1997,3090,2.6
M3091,Misconduct ,106,English,2016,3091,3.5
M3092,Saw III ,121,English,2006,3092,1.6
M3093,Stripes ,117,English,1981,3093,3.1
M3094,Bring It On ,98,English,2000,3094,2.7
M3095,The Purge: Election Year ,109,English,2016,3095,2.8
M3096,She's All That ,95,English,1999,3096,3.7
M3097,Precious ,109,English,2009,3097,3.8
M3098,Saw IV ,96,English,2007,3098,1.6
M3099,White Noise ,101,English,2005,3099,4.1
M3100,Madea's Family Reunion ,107,English,2006,3100,4.2
M3101,The Color of Money ,119,English,1986,3101,4.3
M3102,The Longest Day ,178,English,1962,3102,1.0
M3103,The Mighty Ducks ,100,English,1992,3103,1.9
M3104,The Grudge ,98,English,2004,3104,2.1
M3105,Happy Gilmore ,92,English,1996,3105,1.8
M3106,Jeepers Creepers ,90,English,2001,3106,3.2
M3107,Bill & Ted's Excellent Adventure ,90,English,1989,3107,2.2
M3108,Oliver! ,153,English,1968,3108,3.5
M3109,The Best Exotic Marigold Hotel ,124,English,2011,3109,4.0
M3110,Recess: School's Out ,82,English,2001,3110,3.1
M3111,Mad Max Beyond Thunderdome ,107,English,1985,3111,1.3
M3112,Commando ,75,English,1985,3112,2.7
M3113,The Boy ,97,English,2016,3113,3.2
M3114,Devil ,80,English,2010,3114,4.2
M3115,Friday After Next ,85,English,2002,3115,4.9
M3116,Insidious: Chapter 3 ,97,English,2015,3116,2.5
M3117,The Last Dragon ,109,English,1985,3117,1.9
M3118,Snatch ,104,English,2000,3118,1.6
M3119,The Lawnmower Man ,140,English,1992,3119,2.0
M3120,Nick and Norah's Infinite Playlist ,90,English,2008,3120,2.1
M3121,Dogma ,130,English,1999,3121,1.0
M3122,The Banger Sisters ,98,English,2002,3122,4.5
M3123,Twilight Zone: The Movie ,101,English,1983,3123,3.1
M3124,Road House ,114,English,1989,3124,3.1
M3125,A Low Down Dirty Shame ,100,English,1994,3125,4.6
M3126,Swimfan ,85,English,2002,3126,3.7
M3127,Employee of the Month ,103,English,2006,3127,2.4
M3128,Can't Hardly Wait ,100,English,1998,3128,4.0
M3129,The Outsiders ,114,English,1983,3129,1.2
M3130,Pete's Dragon ,102,English,2016,3130,1.5
M3131,The Dead Zone ,103,English,1983,3131,3.5
M3132,Sinister 2 ,97,English,2015,3132,4.6
M3133,Sparkle ,116,English,2012,3133,2.9
M3134,Valentine ,96,English,2001,3134,4.5
M3135,The Fourth Kind ,98,English,2009,3135,4.2
M3136,A Prairie Home Companion ,105,English,2006,3136,2.0
M3137,Sugar Hill ,123,English,1993,3137,3.1
M3138,Invasion U.S.A. ,107,English,1985,3138,1.5
M3139,Roll Bounce ,112,English,2005,3139,2.2
M3140,Rushmore ,93,English,1998,3140,5.0
M3141,Skyline ,97,English,2010,3141,3.3
M3142,The Second Best Exotic Marigold Hotel ,122,English,2015,3142,4.5
M3143,Kit Kittredge: An American Girl ,101,English,2008,3143,4.8
M3144,The Perfect Man ,100,English,2005,3144,1.1
M3145,Mo' Better Blues ,129,English,1990,3145,3.0
M3146,Kung Pow: Enter the Fist ,81,English,2002,3146,5.0
M3147,Tremors ,96,English,1990,3147,3.5
M3148,Wrong Turn ,84,English,2003,3148,4.5
M3149,The Long Riders ,100,English,1980,3149,1.6
M3150,The Corruptor ,110,English,1999,3150,1.7
M3151,Mud ,130,English,2012,3151,1.1
M3152,Reno 911!: Miami ,84,English,2007,3152,5.0
M3153,One Direction: This Is Us ,106,English,2013,3153,4.2
M3154,"The Goods: Live Hard, Sell Hard ",89,English,2009,3154,3.6
M3155,Hey Arnold! The Movie ,76,English,2002,3155,3.0
M3156,My Week with Marilyn ,99,English,2011,3156,4.4
M3157,The Matador ,96,English,2005,3157,3.1
M3158,Love Jones ,104,English,1997,3158,2.3
M3159,The Gift ,108,English,2015,3159,4.0
M3160,End of the Spear ,108,English,2005,3160,3.6
M3161,Get Over It ,87,English,2001,3161,4.2
M3162,Office Space ,89,English,1999,3162,2.9
M3163,Drop Dead Gorgeous ,97,English,1999,3163,3.2
M3164,Big Eyes ,106,English,2014,3164,2.0
M3165,Very Bad Things ,100,English,1998,3165,1.9
M3166,Sleepover ,89,English,2004,3166,1.8
M3167,Body Double ,114,English,1984,3167,1.3
M3168,MacGruber ,95,English,2010,3168,4.3
M3169,Dirty Pretty Things ,97,English,2002,3169,2.9
M3170,Movie 43 ,94,English,2013,3170,1.3
M3171,The Tourist ,103,English,2010,3171,1.8
M3172,Over Her Dead Body ,95,English,2008,3172,1.2
M3173,Seeking a Friend for the End of the World ,101,English,2012,3173,1.1
M3174,Cedar Rapids ,87,English,2011,3174,3.4
M3175,Bones ,40,English,2006,3175,4.8
M3176,American History X ,101,English,1998,3176,4.9
M3177,The Collection ,82,English,2012,3177,1.7
M3178,Teacher's Pet ,74,English,2004,3178,4.0
M3179,The Red Violin ,130,French,1998,3179,1.3
M3180,The Straight Story ,112,English,1999,3180,1.2
M3181,Deuces Wild ,96,English,2002,3181,3.3
M3182,Bad Words ,89,English,2013,3182,4.2
M3183,"Run, Fatboy, Run ",100,English,2007,3183,2.6
M3184,Heartbeeps ,78,English,1981,3184,3.5
M3185,Black or White ,121,English,2014,3185,2.2
M3186,On the Line ,85,English,2001,3186,3.8
M3187,Rescue Dawn ,120,English,2006,3187,1.7
M3188,Danny Collins ,106,English,2015,3188,5.0
M3189,"Jeff, Who Lives at Home ",83,English,2011,3189,4.0
M3190,I Am Love ,120,Italian,2009,3190,3.4
M3191,Atlas Shrugged II: The Strike ,111,English,2012,3191,4.0
M3192,Romeo Is Bleeding ,100,English,1993,3192,1.3
M3193,The Limey ,89,English,1999,3193,3.8
M3194,Crash ,115,English,2004,3194,4.2
M3195,The House of Mirth ,135,English,2000,3195,1.6
M3196,Malone ,92,English,1987,3196,1.8
M3197,Peaceful Warrior ,120,English,2006,3197,2.6
M3198,Bucky Larson: Born to Be a Star ,97,English,2011,3198,1.6
M3199,Bamboozled ,135,English,2000,3199,3.7
M3200,The Forest ,93,English,2016,3200,4.8
M3201,Sphinx ,118,English,1981,3201,1.5
M3202,While We're Young ,97,English,2014,3202,1.5
M3203,A Better Life ,98,English,2011,3203,3.7
